x1,x2,y
-1.4795860584283362,-0.8677948899245416,4.01443675799931
-1.4940550096120877,-1.1703645714080708,5.4072503584229565
-0.9585810145716799,0.9145385236554315,-2.280034735597333
-0.571149328661763,-0.5104858887817126,1.1749679607236008
0.6834410641611404,-0.5796841561375347,1.2321757978839876
-1.3138824514237208,0.7330405124875956,-2.798864641443094
-1.3825649050684417,-0.45792660056703965,2.009254053619745
0.7411097458951432,-1.737198940235127,-1.9468739610492052
-0.9649749000786397,0.08141276782182769,-0.22591170821838769
0.44285443714441797,1.0715439297052962,0.8116314654682397
0.8776365931487049,-1.078453575343198,-1.9167035915931958
0.2789066359061173,0.23696690420769972,0.12842967155833035
-0.09276934295060252,1.0672141718931576,-1.208191397769302
0.0559133125112625,0.5748799939827806,-0.7962926181362114
0.27101928371349443,-0.5177655835798104,-0.21089710492216773
-0.79613190758792,0.9411240410369862,-2.7797868595016277
-0.33585693353236,0.20768823723115734,-1.8128932043680797
-0.012119980903891589,2.1981399028929807,-2.264355850504356
-0.37963968525029235,0.9643912909594516,-0.9073175069865624
-0.3135620370417341,0.5329258335252582,0.6977609444764494
0.4518846891192905,-1.4632824595983995,-1.1896108374591434
0.7868068244710844,-0.8612259669648232,-1.402462811403243
0.18804556746279502,-0.09027886774427551,-0.3539117998575888
-0.30499062687371686,0.5327749823900094,-1.810475159329338
1.3066352908175263,0.14129937242519847,-0.7329278143907699
1.0714345276665755,-1.083444059555161,-2.250657449142533
-0.9459945015226201,-2.001598367583155,6.105428320597782
1.2726015215484712,0.050728156562743536,-0.17278923319873868
-0.7834090465051444,-0.03149653534237243,-0.09873167257203408
-0.13602476057566457,-1.3445454562942984,1.2353594926683709
-1.0068890465791502,-0.3807867985993224,0.9230816499345547
0.3135599376049333,0.10110567520730067,-0.5153532482775173
1.418013189004549,-0.38691641389184506,-0.5856813338873352
-0.7505865546199811,-0.5825037052213109,1.6910519660172338
0.9022916793691962,-2.0560786185555844,-2.8085886988560027
-0.12788092439511622,-1.0891212760563453,0.06470407464063666
-1.7858429717432276,-0.7191396830756095,3.289278847977634
-0.45285073535360887,0.5998570442784179,-1.2667621006125476
0.23490010561079988,0.815068038595072,0.037603528201110285
-0.20539378658545712,1.1945545944265206,-1.417575308356163
0.48234395875459274,0.06855157953189403,0.4892708402443006
-0.31045514173091526,-0.49360243354744526,-0.6189975168030716
-0.6374790063543697,0.7158497649587335,-1.8578521024017203
-0.6947817880500835,0.46280473719995596,-1.3617110721463443
-1.7460900523373961,-0.3641171672059688,1.3702621779083122
-1.8964111232337058,0.015602239323048555,0.8890986860576806
-1.120124763519098,-0.30731104566530837,0.8521956092438876
0.6315804201708304,1.7748657026899715,2.067805160005405
-0.2766971964514585,-0.14343447716337812,-0.09931268515472425
-0.7155700917230158,-1.1453801238734005,3.2452868409159947
1.3034268286880588,-0.25059186236044484,0.004926577370960139
-1.4432123437206512,1.0910186313032066,-5.470372194517736
-1.784409305094176,-0.8643246678749834,4.300279418660225
0.9136600944520643,1.2116461944084518,2.486684863560566
-0.8580901697990273,1.083489496898014,-3.6245330919571916
0.1064363215766211,2.246359355909521,-0.5576252688184457
-0.4043730156574006,-1.5531582120317504,1.7588837296066449
-0.4871059727560011,-0.40911793627074267,1.0694910687511652
-1.1038176015979841,-1.3413684980172664,4.757094288572874
-0.6361097796936512,0.6631350584940837,-1.5664818690169169
-2.062962968340372,-0.8616372535246464,5.324447544921879
-1.2521355729954706,-1.051783026181131,3.280952863623427
-0.083331955404258,0.5220356625071809,-0.43555236060170355
-0.04377959591962834,-1.9798316374023897,0.5283357536009093
-1.384144383561882,0.11996115751051398,0.03953126837599841
0.6564387340959112,1.3149836259876242,1.5809421821447924
0.450495104255186,1.1902960491061136,1.0702480490710564
-0.7465576221880714,-0.7471586365409688,1.78441189143867
-0.13095420169777247,-1.1872946535776019,1.1769477802037753
-0.07709521318418412,0.08856179623521086,-0.00533859778152114
0.47948484350691906,-1.2509875453876036,-0.07824462584929559
0.26375268081304953,1.0500235649686172,0.563149573315145
0.8405664995205641,0.6261271547592002,0.4981635664626576
0.6780656807421911,-0.2563754903128595,0.09597655858892312
0.8361148602921618,-0.2814530823534509,1.0776813758998607
-0.08217849519860154,0.4015717247477712,-0.8155692839395065
0.6051314961601116,0.14289501389634657,0.4903690352126485
-0.6622035493594666,0.305542858815757,-1.0824977885135554
-1.4606845086208575,0.23178003404355427,-1.1600568757276948
-1.2683277690634114,0.08640505110262318,0.07964844447756425
-1.0646264241887167,-0.23905584547772812,0.871939213989485
-0.8387580909417333,-0.5934069945185417,1.9285555870088258
0.0834034456211141,0.6440835084950152,-0.31432158466493826
-0.4644365013804808,0.18507952882878315,-1.6302650580453315
-0.500036256803743,-0.3091214995870922,0.19196508312048138
-1.4276368091509752,0.37968516671221,-2.1254623931577044
0.16694533283131752,0.2847950385171281,-0.02307393190944146
-0.8588581146754959,-0.7921309552514199,2.1719453049475117
0.8096012079653561,1.637632445513365,2.1970572324145046
0.7527810481148304,-0.07809532849435262,-0.11647410493507779
-0.10474400116995847,1.4141887232668577,-0.5294841050258863
0.6685355678483339,-0.2073174608625923,-0.5561618559089004
-0.10608161312219754,0.3374746187497789,0.8156673509043149
-0.806302844049533,0.027212161349433654,-0.3903496172470064
-0.4022121825266693,-0.9992809512387083,1.7792796835755278
-0.8766453369589456,-1.3090279187977263,3.8689233589811542
0.3337857287405641,-1.6893308610988473,-0.3959195367701387
0.29097337821384167,0.6362799007396873,-0.11702866529114098
-0.6304521846078456,-0.038083512553482544,0.5374773199172999
-0.18634532251739028,0.045673564274951464,0.5178117534126334
0.1711253046082299,-1.8368036720834473,0.7433778071832486
0.8030481687976173,-1.9786944643497693,-3.6678353411878044
0.2493398101838741,0.7444596426113733,0.015774514711039148
-0.44590497379551924,-1.5976991781022107,1.9881351226521369
-0.29731089400098365,0.3639279003821405,-0.4054627691285494
-2.5227269711316267,-0.026401770368365225,0.7885776874448683
1.6378402049490133,-1.715597795618471,-6.547489329394107
-0.028680828731557237,0.3159770302326213,-0.45600842219028037
0.6393091836733821,-0.2676866410517929,0.21544713041657831
-0.389212712384618,0.2673128838629221,-0.4958558566296117
1.1210497693252257,-0.5852484759893906,-1.4321701873730004
-0.515842619964252,-0.591870505332724,1.6328476831981198
-0.6033261271584777,-0.9357699462876998,1.6564364998441854
0.19805266873674038,0.6377628932629749,1.1724366322626845
-0.40962384567660926,-0.7083009868503566,1.77869162633665
-0.44594095794903965,-1.5368150313348314,1.8168358309639476
-0.21535798256771577,1.4834283429105468,-1.1081763490981653
-0.9098417881615353,0.39129356161998324,-1.72465794069812
0.11779602042414875,-0.0939025563768656,0.407777213272215
0.774167473727387,0.9259312830537945,2.039159223538413
-1.134338942510643,-0.4566118805720789,1.7900005337566027
-1.226334161935157,-1.3757330689468261,4.351808068217214
-0.9891532549137387,-0.034904808804625306,-0.35906163680660985
-0.9284428743331455,0.3245750285944455,-0.7986658529306069
-1.2102084804602862,0.2140844569333652,-0.6096357689929723
0.9894652126537379,-0.3793529470411492,-0.29839596902179516
0.9238577636213876,2.136025756470579,3.424235666656006
-1.6399938757485828,0.2728341907862707,-0.9332564075654947
-1.5513527670120235,0.4391738581558069,-2.1988597250319857
0.5759253176043346,-1.655083289897125,-1.202888668728196
0.163980568433721,1.555995774833779,-0.28292573465491955
-1.8942669124896512,-0.1194516129148843,-0.4104064416814749
-1.0175639612073353,-0.5306278663547682,1.3520538342999524
-0.0829465261555483,2.159307128083609,-1.8979412096452983
0.5324617216749947,0.6004809091321605,-0.40912528234373646
0.17674239219713986,-0.06573760203833275,-0.3736620044378884
0.6055510430384755,-0.27158213103131545,-0.1468612486395683
-1.0895849264725286,0.706498491083831,-3.0370722666181598
0.33314993053487235,-1.789193762363349,-0.4635868909226457
-0.9137583986802685,0.10777736529022411,-1.3408150179461271
0.3648457475942783,-0.2680088478242285,0.19931610335598915
1.2570722607561042,-1.503144343837364,-3.735942580497827
0.18823497212548368,0.49041928748966207,-0.19639625099049268
1.389503931431522,1.884682715408583,5.3166252670487735
-0.2654310126590818,0.44185210094232175,-0.5366065095773607
-0.14900287836938259,0.4585635729509167,-0.16150720004482394
2.04270685830255,0.17475038049900782,1.3851674962232967
-0.906943870216871,-0.916889747666187,2.6070855458362936
-0.2984144130457711,-0.4842409164769983,1.2446874534146581
0.5481081804767532,-0.28507887403871485,-0.4018062467029927
-0.18627981615271325,0.2898719139134659,0.5027558034002922
2.2715281604678665,1.2581433507157318,6.792608052423358
0.09820867519104813,-1.1684169181119626,-0.2404077525434073
-0.8722974683455061,-0.0033532892405937127,0.25039183647433233
-0.8473744402661034,-0.8227996309697594,2.341430742020555
